code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.470600,0.064869,0.131699,0.220971,919663,1956729.000,2
200,0.409559,0.029052,0.113789,0.151630,919663,2248564.000,2
200,0.692095,0.024716,0.091526,0.183312,919564,1328849.000,2
200,0.578835,0.073711,0.238196,0.267481,919564,1590941.000,2
200,0.484283,0.070602,0.163048,0.188603,919564,1899925.000,2
200,0.518282,0.022058,0.094289,0.152333,919564,1775220.000,2
200,0.595766,0.024191,0.093940,0.122025,919663,1545652.000,2
200,0.461854,0.046103,0.110975,0.140046,919663,1994930.000,2
200,0.450479,0.025665,0.112263,0.142184,919663,2043695.000,2
200,0.409123,0.017612,0.087699,0.113519,919663,2248564.000,2
200,0.496856,0.029363,0.097273,0.123463,919663,1854159.000,2
200,0.460563,0.019977,0.079750,0.111101,919663,1999267.000,2
200,0.556332,0.018768,0.094206,0.121647,919564,1653892.000,2
200,0.437827,0.057273,0.120466,0.157332,919663,2104491.000,2
200,0.392173,0.020854,0.077117,0.097937,919564,2345826.000,2
200,0.491832,0.034019,0.096532,0.126390,919564,1872839.000,2
200,0.602496,0.031463,0.101808,0.136728,919564,1527514.000,2
200,1.185333,0.041977,0.111266,0.139283,919663,776086.000,2
200,0.604539,0.025825,0.117678,0.145981,919564,1522456.000,2
200,0.547124,0.040768,0.108643,0.141329,919663,1681285.000,2
200,0.702646,0.026936,0.093717,0.125416,919663,1310061.000,2
200,0.459799,0.030543,0.100095,0.132551,919564,2003407.000,2
200,0.423561,0.023581,0.081125,0.107153,919564,2173910.000,2
200,0.472956,0.034732,0.111421,0.142282,919564,1948228.000,2
200,0.393884,0.021589,0.080656,0.112032,919564,2339857.000,2
200,0.506969,0.037840,0.152740,0.185818,919663,1817515.000,2
200,0.819414,0.047152,0.120432,0.148682,919663,1122909.000,2
200,0.602321,0.027130,0.084940,0.114430,919564,1527514.000,2
200,0.536011,0.023429,0.084088,0.109922,919663,1715789.000,2
200,0.610237,0.066502,0.129202,0.162238,919564,1507481.000,2
200,0.673811,0.022522,0.092445,0.123530,919663,1366512.000,2
200,0.448213,0.023544,0.084465,0.112406,919564,2052598.000,2
