code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.795566,0.059671,0.140318,0.185609,919722,1156883,1.1
200,0.80765,0.052341,0.139365,0.185229,919722,1139680,1.1
200,2.240394,0.032307,0.178333,0.226637,919722,410590,1.1
200,1.231048,0.032835,0.116418,0.15659,919663,747086,1.1
200,0.586319,0.028327,0.120631,0.180062,919663,1569390,1.1
200,0.557459,0.032031,0.120222,0.159659,919722,1651206,1.1
200,0.613291,0.043595,0.191131,0.224681,919722,1500362,1.1
200,0.782205,0.034235,0.119722,0.160258,919722,1176115,1.1
200,0.846032,0.038694,0.135438,0.176697,919722,1087141,1.1
200,1.965603,0.054314,0.142384,0.195912,919663,468021,1.1
200,1.171858,0.034631,0.13239,0.177554,919722,785415,1.1
200,1.721103,0.045664,0.168978,0.207362,919663,534377,1.1
200,1.512289,0.033767,0.117972,0.160221,919663,608242,1.1
200,0.735719,0.033682,0.128195,0.170516,919663,1251242,1.1
200,6.397326,0.070093,0.160168,5.333928,919564,143749,1.1
200,0.700625,0.028808,0.107882,0.150355,919564,1313662,1.1
200,1.186597,0.032349,0.111645,0.187787,919564,775349,1.1
200,0.655061,0.02717,0.111198,0.150727,919564,1403914,1.1
200,1.30256,0.060031,0.184446,0.265892,919564,706270,1.1
200,0.651809,0.030251,0.102241,0.140661,919564,1412540,1.1
200,0.62831,0.036135,0.129721,0.173452,919564,1464273,1.1
200,0.857824,0.054397,0.174029,0.333787,919564,1073003,1.1
200,0.912899,0.03583,0.114241,0.151576,919564,1008293,1.1
200,1.263053,0.026702,0.100924,0.13476,919564,728079,1.1
200,0.970374,0.027581,0.108822,0.142215,919564,948004,1.1
200,1.000731,0.031905,0.115279,0.155922,919564,919564,1.1
200,0.560386,0.0277,0.164952,0.199491,919564,1642078,1.1
200,1.365805,0.060477,0.165759,0.201232,919564,673673,1.1
200,1.666686,0.031497,0.122471,0.18193,919564,551959,1.1
200,0.776656,0.031978,0.117629,0.155347,919564,1185005,1.1
200,0.662868,0.026078,0.110398,0.143694,919564,1389069,1.1
200,0.62152,0.029158,0.108035,0.153294,919564,1480779,1.1
200,0.564361,0.028668,0.114413,0.151458,919564,1630432,1.1
200,0.557495,0.030893,0.129835,0.170451,919564,1650922,1.1
200,0.641735,0.048564,0.125404,0.159299,919564,1434577,1.1
200,1.411518,0.034842,0.129654,0.164599,919564,651710,1.1
200,0.980475,0.027195,0.108291,0.142848,919564,938330,1.1
200,0.642575,0.028795,0.112762,0.152632,919564,1432342,1.1
200,1.293054,0.044685,0.148838,0.183194,919564,711186,1.1
200,1.138751,0.092559,0.20071,0.239309,919564,808052,1.1
200,0.958901,0.028009,0.107873,0.179372,919564,959878,1.1
200,1.5641,0.024124,0.108484,0.146797,919564,587956,1.1
200,0.686188,0.027425,0.106909,0.146041,919564,1340472,1.1
200,0.722669,0.041874,0.150896,0.187433,919564,1273634,1.1
200,1.266792,0.034319,0.120375,0.160056,919564,726353,1.1
200,0.74984,0.028084,0.113086,0.157263,919564,1227722,1.1
200,1.795235,0.092071,0.185372,0.227908,919564,512291,1.1
200,0.717095,0.083821,0.220585,0.290434,919564,1282516,1.1
200,0.563588,0.058049,0.144603,0.18789,919564,1633328,1.1
200,0.677483,0.026053,0.116132,0.153899,919564,1358292,1.1
200,0.702921,0.067991,0.168131,0.221985,919722,1310145,1.1
200,1.146585,0.029778,0.307884,0.345451,919722,802549,1.1
200,0.76742,0.033562,0.205392,0.240557,919722,1199116,1.1
200,0.590006,0.031914,0.127702,0.166812,919722,1558850,1.1
200,0.655385,0.03586,0.136199,0.203471,919663,1404065,1.1
200,1.297147,0.03768,0.13468,0.177494,919663,709069,1.1
200,0.710911,0.034462,0.128051,0.169397,919722,1295383,1.1
200,0.883923,0.040817,0.126995,0.180643,919663,1041520,1.1
200,1.046638,0.037651,0.234489,0.340911,919663,879218,1.1
200,0.977346,0.031123,0.117156,0.157507,919663,941313,1.1
200,1.084644,0.032433,0.115195,0.161781,919663,848397,1.1
200,1.550985,0.035749,0.152434,0.195653,919663,593330,1.1
200,0.713474,0.043688,0.126038,0.164727,919722,1289932,1.1
200,0.676563,0.028713,0.108919,0.146173,919663,1360448,1.1
200,1.71352,0.032237,0.126532,0.16588,919722,536907,1.1
200,0.733488,0.032804,0.120035,0.168317,919663,1254656,1.1
200,2.43451,0.034753,0.148705,0.192016,919663,377840,1.1
200,1.025996,0.055826,0.168416,0.210288,919663,897232,1.1
200,0.564805,0.031174,0.130356,0.172514,919663,1630608,1.1
200,0.613435,0.030497,0.116362,0.154471,919722,1500362,1.1
200,1.6536,0.029314,0.121148,0.157002,919663,556359,1.1
200,0.574574,0.039908,0.139617,0.180771,919663,1602200,1.1
200,1.657752,0.106823,0.223867,0.268669,919663,555016,1.1
200,0.809525,0.029108,0.107612,0.191843,919663,1136789,1.1
200,0.615737,0.036015,0.120245,0.166012,919663,1495386,1.1
200,0.526523,0.043614,0.13189,0.171597,919722,1748520,1.1
200,1.143669,0.036412,0.15452,0.19056,919663,804604,1.1
200,0.541096,0.036268,0.131204,0.166685,919722,1700040,1.1
200,0.689807,0.038713,0.193795,0.233298,919722,1334865,1.1
200,2.283772,0.031238,0.112701,0.153224,919663,402830,1.1
200,1.198852,0.031497,0.13701,0.202399,919722,767714,1.1
200,2.66225,0.093773,0.202103,0.247557,919663,345478,1.1
200,4.962272,0.077445,0.191754,0.242514,919722,185353,1.1
200,9.714781,0.119604,0.214505,3.71508,919564,94663,1.1
200,10.29269,0.037752,0.119423,9.623117,919564,89347,1.1
200,1.48621,0.026419,0.127494,0.168647,919564,618818,1.1
200,0.647178,0.031484,0.126848,0.163813,919564,1421273,1.1
200,0.983362,0.062984,0.155085,0.193903,919564,935466,1.1
200,2.077752,0.093986,0.21916,0.259941,919564,442736,1.1
200,0.693875,0.032052,0.131167,0.167855,919564,1326932,1.1
200,0.903599,0.035233,0.12999,0.172363,919564,1018343,1.1
200,0.771358,0.041637,0.130829,0.198121,919564,1192690,1.1
200,1.272211,0.045603,0.12856,0.166349,919564,722927,1.1
200,0.855438,0.045661,0.161026,0.205575,919564,1075513,1.1
200,0.831817,0.092978,0.214591,0.254316,919564,1106575,1.1
200,1.308155,0.046115,0.173008,0.213572,919564,703030,1.1
200,1.357943,0.06136,0.173215,0.214617,919564,677644,1.1
200,0.758825,0.053921,0.155808,0.194002,919564,1213145,1.1
200,1.483148,0.068615,0.245941,0.336332,919564,620070,1.1
200,0.831686,0.039892,0.133877,0.171128,919564,1106575,1.1
200,1.945285,0.095834,0.195525,0.234666,919564,472783,1.1
200,2.017163,0.217598,0.38973,0.431078,919564,455906,1.1
200,1.424304,0.031171,0.170664,0.220562,919564,645761,1.1
200,1.043452,0.036377,0.121845,0.167157,919564,881652,1.1
200,1.535008,0.064893,0.235863,0.329293,919564,599064,1.1
