code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.166788,0.029486,0.115459,0.166556,1770,10662.000,1.1
200,0.165382,0.034642,0.116523,0.165218,1770,10727.000,1.1
200,0.164373,0.038378,0.128340,0.163258,1770,10792.000,1.1
200,0.228043,0.041079,0.185319,0.226364,1770,7763.000,1.1
200,0.146563,0.034111,0.107626,0.145603,1770,12123.000,1.1
200,0.157247,0.038587,0.115957,0.155921,1770,11273.000,1.1
200,0.160878,0.039901,0.117757,0.160654,1770,11062.000,1.1
200,0.178340,0.032085,0.128152,0.178180,1770,9943.000,1.1
200,0.162659,0.030734,0.126351,0.161554,1770,10925.000,1.1
200,0.167120,0.031596,0.114917,0.165688,1770,10598.000,1.1
200,0.173711,0.029818,0.132746,0.173513,1770,10231.000,1.1
200,0.214614,0.043811,0.138630,0.214319,1770,8271.000,1.1
200,0.184617,0.032962,0.111620,0.183650,1770,9619.000,1.1
200,0.168758,0.047275,0.127272,0.168512,1770,10535.000,1.1
200,0.184124,0.030626,0.145930,0.184010,1770,9619.000,1.1
200,0.151964,0.030921,0.111439,0.151661,1770,11721.000,1.1
200,0.174934,0.051305,0.135865,0.173152,1770,10172.000,1.1
200,0.147445,0.030673,0.111894,0.146259,1770,12040.000,1.1
200,0.189210,0.063217,0.150777,0.187298,1770,9365.000,1.1
200,0.186087,0.043762,0.134685,0.185617,1770,9516.000,1.1
200,0.173256,0.034465,0.119271,0.171746,1770,10231.000,1.1
200,0.183101,0.033380,0.147083,0.181529,1770,9672.000,1.1
200,0.166585,0.031138,0.120105,0.165773,1770,10662.000,1.1
200,0.140427,0.037529,0.106492,0.139486,1770,12642.000,1.1
200,0.149005,0.033358,0.108818,0.147360,1770,11879.000,1.1
200,0.158370,0.032693,0.120167,0.155352,1770,11202.000,1.1
200,0.167198,0.039605,0.127849,0.165193,1770,10598.000,1.1
200,0.155253,0.032083,0.114199,0.154073,1770,11419.000,1.1
200,0.145886,0.033387,0.111848,0.145044,1770,12206.000,1.1
200,0.192857,0.070822,0.152558,0.192016,1770,9218.000,1.1
200,0.144044,0.032218,0.108214,0.142930,1770,12291.000,1.1
200,0.153592,0.032933,0.113732,0.152779,1770,11568.000,1.1
200,0.173254,0.035081,0.117765,0.172406,1770,10231.000,1.1
200,0.164100,0.036920,0.124329,0.163238,1770,10792.000,1.1
200,0.153578,0.032297,0.112240,0.151333,1770,11568.000,1.1
200,0.170480,0.033880,0.118288,0.167307,1770,10411.000,1.1
200,0.172078,0.032023,0.135832,0.171102,1770,10290.000,1.1
200,0.163586,0.042012,0.126096,0.162276,1770,10858.000,1.1
200,0.145827,0.033495,0.108852,0.144853,1770,12206.000,1.1
200,0.196925,0.029990,0.153324,0.195927,1770,9030.000,1.1
200,0.185499,0.051609,0.143646,0.184513,1770,9567.000,1.1
200,0.162113,0.037251,0.119687,0.161205,1770,10925.000,1.1
200,0.148653,0.034682,0.111781,0.147323,1770,11959.000,1.1
200,0.176673,0.039394,0.132216,0.175815,1770,10056.000,1.1
200,0.159764,0.038219,0.122489,0.158862,1770,11132.000,1.1
200,0.155591,0.036219,0.117459,0.154534,1770,11419.000,1.1
200,0.151482,0.029753,0.108696,0.150486,1770,11721.000,1.1
200,0.156636,0.032622,0.118618,0.155593,1770,11346.000,1.1
200,0.165527,0.032761,0.123606,0.164493,1770,10727.000,1.1
200,0.163806,0.045467,0.128955,0.163011,1770,10858.000,1.1
200,0.147203,0.029741,0.106952,0.145927,1770,12040.000,1.1
200,0.162786,0.039381,0.127530,0.161642,1770,10925.000,1.1
200,0.188731,0.045378,0.135810,0.188577,1770,9414.000,1.1
200,0.157783,0.033194,0.107664,0.156672,1770,11273.000,1.1
200,0.204644,0.030049,0.155868,0.204473,1770,8676.000,1.1
200,0.157390,0.036073,0.121950,0.156497,1770,11273.000,1.1
200,0.153153,0.029920,0.112010,0.151039,1770,11568.000,1.1
200,0.141048,0.030209,0.105273,0.140161,1770,12553.000,1.1
200,0.155254,0.029992,0.118910,0.154916,1770,11419.000,1.1
200,0.181519,0.034473,0.128268,0.181280,1770,9779.000,1.1
200,0.162008,0.031322,0.115872,0.161835,1770,10925.000,1.1
200,0.155526,0.028813,0.114885,0.155344,1770,11419.000,1.1
