code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.578429,0.043613,0.150778,0.232554,654390,1132162.000,2
200,0.596971,0.042710,0.144387,0.224277,654387,1097964.000,2
200,0.642088,0.039832,0.176119,0.240967,652365,1016144.000,2
200,0.898738,0.096974,0.218663,0.395166,665315,740885.000,2
200,1.469995,0.046968,0.144222,0.217165,657854,447824.000,2
200,0.597377,0.040898,0.137157,0.211954,657856,1101936.000,2
200,0.589449,0.042701,0.155412,0.235065,654724,1111585.000,2
200,1.435665,0.039605,0.139932,0.213720,655040,456473.000,2
200,0.703186,0.056573,0.194846,0.272321,654757,931375.000,2
200,0.623356,0.047256,0.156113,0.228336,655045,1051436.000,2
200,0.658985,0.064014,0.182373,0.280654,655075,995554.000,2
200,1.951053,0.058457,0.179470,0.292172,652032,334203.000,2
200,0.711504,0.040399,0.134563,0.267213,654422,920424.000,2
200,0.651110,0.047239,0.156462,0.241866,657860,1010537.000,2
200,0.575977,0.040107,0.139543,0.210209,657856,1144097.000,2
200,0.629811,0.051739,0.176216,0.253428,657855,1045874.000,2
200,1.809784,0.045410,0.156424,0.223404,654912,362029.000,2
200,1.753753,1.131010,1.274409,1.351851,665391,379572.000,2
200,0.617609,0.044191,0.168040,0.257288,657888,1066269.000,2
200,0.591511,0.049301,0.159902,0.227819,655490,1109120.000,2
200,0.688594,0.044253,0.152585,0.229721,654809,951757.000,2
200,0.685066,0.039391,0.161338,0.251923,654907,956068.000,2
200,0.635675,0.048633,0.179689,0.255036,654404,1030557.000,2
200,0.624444,0.051545,0.164775,0.242094,651896,1044705.000,2
200,0.653797,0.041349,0.151705,0.220444,655100,1003215.000,2
200,0.673797,0.039304,0.151097,0.226801,654907,973115.000,2
200,0.636767,0.049837,0.171443,0.246402,651376,1024176.000,2
200,0.620167,0.046490,0.153798,0.217152,652085,1051750.000,2
200,0.647858,0.046309,0.158404,0.239279,654908,1012222.000,2
200,0.696533,0.049155,0.168488,0.244271,657861,945202.000,2
200,0.582085,0.057087,0.174755,0.241358,654938,1125323.000,2
200,0.574697,0.058804,0.169486,0.241354,655305,1141646.000,2
200,0.642775,0.045123,0.168911,0.252359,654988,1020230.000,2
200,0.566999,0.048374,0.151242,0.217309,657811,1162210.000,2
200,0.601665,0.041267,0.167087,0.235204,654787,1089495.000,2
200,0.612123,0.045751,0.147661,0.229742,655437,1070975.000,2
200,0.654514,0.045224,0.173102,0.257608,668676,1022440.000,2
200,0.720610,0.050327,0.201084,0.308909,668654,928686.000,2
200,0.677403,0.047323,0.281371,0.347932,654905,967363.000,2
200,0.636276,0.058281,0.178101,0.259111,651271,1024011.000,2
200,0.934220,0.047865,0.145511,0.221173,655153,701448.000,2
200,0.591274,0.042791,0.140510,0.207129,655012,1108311.000,2
200,0.668312,0.041892,0.162739,0.260762,665387,996088.000,2
200,0.703824,0.045545,0.160778,0.249049,668861,951438.000,2
