code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.766674,0.146776,0.236073,0.276322,919564,1200475.000,1.1
200,0.653176,0.028702,0.112134,0.154660,919564,1408214.000,1.1
200,0.576178,0.033357,0.129736,0.183336,919795,1596866.000,1.1
200,0.509656,0.034579,0.119435,0.160461,919564,1806609.000,1.1
200,0.519857,0.045877,0.144973,0.185361,919564,1771799.000,1.1
200,0.554540,0.034243,0.120430,0.163528,919795,1660279.000,1.1
200,0.924319,0.034601,0.113086,0.151304,919564,995199.000,1.1
200,0.480233,0.043978,0.126767,0.172128,919795,1916239.000,1.1
200,1.045889,0.034732,0.117759,0.160187,919795,880186.000,1.1
200,0.543708,0.035058,0.122990,0.158682,919564,1693488.000,1.1
200,0.837032,0.057829,0.135958,0.197430,919564,1098642.000,1.1
200,0.946368,0.104972,0.185488,0.223993,919795,972299.000,1.1
200,0.638895,0.035046,0.120364,0.160588,919564,1441322.000,1.1
200,1.043392,0.030398,0.123686,0.172837,919564,881652.000,1.1
200,0.514234,0.039946,0.134339,0.174575,919564,1789035.000,1.1
200,0.475981,0.031726,0.109598,0.148201,919564,1935924.000,1.1
200,0.589568,0.035376,0.161660,0.220237,919564,1561229.000,1.1
200,0.500802,0.032693,0.117117,0.158114,919564,1839128.000,1.1
200,0.507201,0.027389,0.109952,0.147165,919795,1814191.000,1.1
200,0.903357,0.036091,0.122327,0.161999,919795,1018599.000,1.1
200,0.946219,0.033300,0.115627,0.152421,919795,972299.000,1.1
200,1.214586,0.030524,0.115460,0.156203,919795,757656.000,1.1
200,0.578435,0.047840,0.128361,0.168767,919564,1590941.000,1.1
200,0.664151,0.038369,0.123772,0.175639,919564,1384885.000,1.1
200,0.540849,0.064026,0.162262,0.204661,919564,1702896.000,1.1
200,0.551186,0.033856,0.117882,0.156799,919795,1669319.000,1.1
200,0.587952,0.034410,0.124361,0.217938,919795,1566942.000,1.1
200,0.642037,0.034446,0.162264,0.202299,919795,1432702.000,1.1
200,0.965284,0.032030,0.122262,0.161872,919795,953155.000,1.1
200,0.704001,0.070551,0.155653,0.199375,919564,1306198.000,1.1
200,0.634847,0.047201,0.137679,0.181725,919564,1450416.000,1.1
